9.1747 	INFO 	Loaded monitor calibration from ['2024_08_09 11:37']
9.5627 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.5646 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.5667 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.5686 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.5701 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.5716 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.5740 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.5755 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.5759 	DEBUG 	Uploading Texture Font fontname to graphics card
9.5772 	DEBUG 	Upload of Texture Font fontname complete
9.5803 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x0000028EFEF8FB80>
9.5806 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x0000028EFEF8FB80>
9.5818 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x0000028EFEF8FB80>
9.5827 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x0000028EFEF8FB80>
9.5888 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.5913 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.5937 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.5941 	DEBUG 	Uploading Texture Font fontname to graphics card
9.5952 	DEBUG 	Upload of Texture Font fontname complete
9.6002 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
9.6002 	EXP 	window1: recordFrameIntervals = False
9.7777 	EXP 	window1: recordFrameIntervals = True
9.9612 	EXP 	Screen (0) actual frame rate measured at 60.26Hz
9.9613 	EXP 	window1: recordFrameIntervals = False
9.9614 	EXP 	window1: mouseVisible = True
9.9623 	EXP 	window1: mouseVisible = True
9.9626 	EXP 	window1: mouseVisible = True
9.9642 	EXP 	window1: mouseVisible = True
9.9657 	EXP 	window1: mouseVisible = True
9.9774 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.9802 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.9840 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.9886 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.9930 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.9975 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.0003 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.0030 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.0056 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.0080 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.0085 	DEBUG 	Uploading Texture Font fontname to graphics card
10.0096 	DEBUG 	Upload of Texture Font fontname complete
10.0139 	EXP 	window1: mouseVisible = True
10.0141 	EXP 	window1: mouseVisible = True
10.0150 	EXP 	window1: mouseVisible = True
10.0158 	EXP 	window1: mouseVisible = True
10.0970 	WARNING 	launchHubServer: If using the iohub mouse or eyetracker devices, fullScr should be True.
15.0742 	INFO 	keyboard.Keyboard is using iohub backend.
15.0742 	INFO 	keyboard.Keyboard is using iohub backend.
15.0743 	EXP 	untitled: status = STARTED
15.0745 	EXP 	window1: mouseVisible = True
15.0783 	EXP 	Created fixation = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='fixation', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.1, 0.1]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
15.0785 	EXP 	window1: mouseVisible = True
15.0829 	EXP 	Created grating = GratingStim(__class__=<class 'psychopy.visual.grating.GratingStim'>, anchor='center', autoDraw=False, autoLog=True, blendmode='avg', color=array([0.5, 0.5, 0.5]), colorSpace='rgb', contrast=0.5, depth=-2.0, draggable=False, interpolate=True, mask='gauss', maskParams=None, name='grating', opacity=1.0, ori=1.0, phase=array([0., 0.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([8., 8.]), size=array([0.3, 0.3]), tex='sin', texRes=128.0, units='height', win=Window(...))
0.0108 	WARNING 	Increasing number of minimum required reversals to the number of step sizes, (5).
0.0230 	EXP 	grating: ori = 10.0
0.0230 	EXP 	fixation: autoDraw = True
0.5060 	INFO 	Keyboard events cleared
0.5056 	EXP 	grating: autoDraw = True
0.5056 	EXP 	grating: tex = 'sin'
0.5231 	EXP 	fixation: autoDraw = False
0.8061 	EXP 	grating: autoDraw = False
1.8985 	DATA 	Keypress: right
1.9040 	EXP 	fixation: autoDraw = False
1.9040 	EXP 	grating: autoDraw = False
1.9040 	EXP 	grating: ori = -8.0
1.9040 	EXP 	fixation: autoDraw = True
2.4053 	INFO 	Keyboard events cleared
2.4047 	EXP 	fixation: autoDraw = False
2.4047 	EXP 	grating: autoDraw = True
2.7043 	EXP 	grating: autoDraw = False
3.2132 	DATA 	Keypress: left
3.2214 	EXP 	fixation: autoDraw = False
3.2214 	EXP 	grating: autoDraw = False
3.2214 	EXP 	grating: ori = 6.0
3.2214 	EXP 	fixation: autoDraw = True
3.7201 	INFO 	Keyboard events cleared
3.7197 	EXP 	grating: autoDraw = True
3.7365 	EXP 	fixation: autoDraw = False
4.0198 	EXP 	grating: autoDraw = False
4.5627 	DATA 	Keypress: right
4.5694 	EXP 	fixation: autoDraw = False
4.5694 	EXP 	grating: autoDraw = False
4.5694 	EXP 	grating: ori = 4.0
4.5694 	EXP 	fixation: autoDraw = True
5.0698 	INFO 	Keyboard events cleared
5.0692 	EXP 	fixation: autoDraw = False
5.0692 	EXP 	grating: autoDraw = True
5.3689 	EXP 	grating: autoDraw = False
8.0550 	DATA 	Keypress: right
8.0658 	EXP 	fixation: autoDraw = False
8.0658 	EXP 	grating: autoDraw = False
8.0658 	EXP 	grating: ori = -2.0
8.0658 	EXP 	fixation: autoDraw = True
8.5668 	INFO 	Keyboard events cleared
8.5663 	EXP 	fixation: autoDraw = False
8.5663 	EXP 	grating: autoDraw = True
8.8824 	EXP 	grating: autoDraw = False
10.2240 	DATA 	Keypress: left
10.2325 	EXP 	fixation: autoDraw = False
10.2325 	EXP 	grating: autoDraw = False
10.2325 	EXP 	grating: ori = -1.0
10.2325 	EXP 	fixation: autoDraw = True
10.7316 	INFO 	Keyboard events cleared
10.7310 	EXP 	grating: autoDraw = True
10.7476 	EXP 	fixation: autoDraw = False
11.0307 	EXP 	grating: autoDraw = False
16.4526 	DATA 	Keypress: right
16.4599 	EXP 	fixation: autoDraw = False
16.4599 	EXP 	grating: autoDraw = False
16.4599 	EXP 	grating: ori = -2.0
16.4599 	EXP 	fixation: autoDraw = True
16.9596 	INFO 	Keyboard events cleared
16.9590 	EXP 	fixation: autoDraw = False
16.9590 	EXP 	grating: autoDraw = True
17.2588 	EXP 	grating: autoDraw = False
18.5849 	DATA 	Keypress: left
18.5910 	EXP 	fixation: autoDraw = False
18.5910 	EXP 	grating: autoDraw = False
18.5910 	EXP 	grating: ori = -2.0
18.5910 	EXP 	fixation: autoDraw = True
19.0905 	INFO 	Keyboard events cleared
19.0901 	EXP 	grating: autoDraw = True
19.1071 	EXP 	fixation: autoDraw = False
19.3903 	EXP 	grating: autoDraw = False
20.0010 	DATA 	Keypress: left
20.0066 	EXP 	fixation: autoDraw = False
20.0066 	EXP 	grating: autoDraw = False
20.0066 	EXP 	grating: ori = -2.0
20.0066 	EXP 	fixation: autoDraw = True
20.5067 	INFO 	Keyboard events cleared
20.5061 	EXP 	fixation: autoDraw = False
20.5061 	EXP 	grating: autoDraw = True
20.8057 	EXP 	grating: autoDraw = False
21.8488 	DATA 	Keypress: left
21.8550 	EXP 	fixation: autoDraw = False
21.8550 	EXP 	grating: autoDraw = False
21.8550 	EXP 	grating: ori = 1.0
21.8550 	EXP 	fixation: autoDraw = True
22.3547 	INFO 	Keyboard events cleared
22.3543 	EXP 	fixation: autoDraw = False
22.3543 	EXP 	grating: autoDraw = True
22.6546 	EXP 	grating: autoDraw = False
23.2095 	DATA 	Keypress: right
23.2203 	EXP 	fixation: autoDraw = False
23.2203 	EXP 	grating: autoDraw = False
23.2203 	EXP 	grating: ori = 1.0
23.2203 	EXP 	fixation: autoDraw = True
23.7207 	INFO 	Keyboard events cleared
23.7201 	EXP 	fixation: autoDraw = False
23.7201 	EXP 	grating: autoDraw = True
24.0204 	EXP 	grating: autoDraw = False
24.8800 	DATA 	Keypress: right
24.8858 	EXP 	fixation: autoDraw = False
24.8858 	EXP 	grating: autoDraw = False
24.8858 	EXP 	grating: ori = -1.0
24.8858 	EXP 	fixation: autoDraw = True
25.3860 	INFO 	Keyboard events cleared
25.3854 	EXP 	fixation: autoDraw = False
25.3854 	EXP 	grating: autoDraw = True
25.6853 	EXP 	grating: autoDraw = False
27.8612 	DATA 	Keypress: right
27.8667 	EXP 	fixation: autoDraw = False
27.8667 	EXP 	grating: autoDraw = False
27.8667 	EXP 	grating: ori = -1.0
27.8667 	EXP 	fixation: autoDraw = True
28.3670 	INFO 	Keyboard events cleared
28.3664 	EXP 	fixation: autoDraw = False
28.3664 	EXP 	grating: autoDraw = True
28.6661 	EXP 	grating: autoDraw = False
29.6420 	DATA 	Keypress: right
29.6489 	EXP 	fixation: autoDraw = False
29.6489 	EXP 	grating: autoDraw = False
29.6489 	EXP 	grating: ori = -1.0
29.6489 	EXP 	fixation: autoDraw = True
30.1489 	INFO 	Keyboard events cleared
30.1483 	EXP 	fixation: autoDraw = False
30.1483 	EXP 	grating: autoDraw = True
30.4479 	EXP 	grating: autoDraw = False
34.0678 	DATA 	Keypress: left
34.0776 	EXP 	fixation: autoDraw = False
34.0776 	EXP 	grating: autoDraw = False
34.0776 	EXP 	grating: ori = -1.0
34.0776 	EXP 	fixation: autoDraw = True
34.5775 	INFO 	Keyboard events cleared
34.5772 	EXP 	fixation: autoDraw = False
34.5772 	EXP 	grating: autoDraw = True
34.8780 	EXP 	grating: autoDraw = False
35.4664 	DATA 	Keypress: left
35.4770 	EXP 	fixation: autoDraw = False
35.4770 	EXP 	grating: autoDraw = False
35.4770 	EXP 	grating: ori = 1.0
35.4770 	EXP 	fixation: autoDraw = True
35.9773 	INFO 	Keyboard events cleared
35.9768 	EXP 	fixation: autoDraw = False
35.9768 	EXP 	grating: autoDraw = True
36.2764 	EXP 	grating: autoDraw = False
36.8338 	DATA 	Keypress: right
36.8420 	EXP 	fixation: autoDraw = False
36.8420 	EXP 	grating: autoDraw = False
36.8420 	EXP 	grating: ori = -1.0
36.8420 	EXP 	fixation: autoDraw = True
37.3426 	INFO 	Keyboard events cleared
37.3422 	EXP 	fixation: autoDraw = False
37.3422 	EXP 	grating: autoDraw = True
37.6427 	EXP 	grating: autoDraw = False
38.2991 	DATA 	Keypress: left
38.3077 	EXP 	fixation: autoDraw = False
38.3077 	EXP 	grating: autoDraw = False
38.3077 	EXP 	grating: ori = -1.0
38.3077 	EXP 	fixation: autoDraw = True
38.8085 	INFO 	Keyboard events cleared
38.8080 	EXP 	fixation: autoDraw = False
38.8080 	EXP 	grating: autoDraw = True
39.1074 	EXP 	grating: autoDraw = False
39.7796 	DATA 	Keypress: right
39.7901 	EXP 	fixation: autoDraw = False
39.7901 	EXP 	grating: autoDraw = False
39.7901 	EXP 	grating: ori = 6.0
39.7901 	EXP 	fixation: autoDraw = True
40.2906 	INFO 	Keyboard events cleared
40.2902 	EXP 	fixation: autoDraw = False
40.2902 	EXP 	grating: autoDraw = True
40.5892 	EXP 	grating: autoDraw = False
41.0215 	DATA 	Keypress: right
41.0380 	EXP 	fixation: autoDraw = False
41.0380 	EXP 	grating: autoDraw = False
41.0380 	EXP 	grating: ori = 6.0
41.0380 	EXP 	fixation: autoDraw = True
41.5224 	INFO 	Keyboard events cleared
41.5220 	EXP 	grating: autoDraw = True
41.5388 	EXP 	fixation: autoDraw = False
41.8214 	EXP 	grating: autoDraw = False
42.4472 	DATA 	Keypress: right
42.4538 	EXP 	fixation: autoDraw = False
42.4538 	EXP 	grating: autoDraw = False
42.4538 	EXP 	grating: ori = 6.0
42.4538 	EXP 	fixation: autoDraw = True
42.9559 	INFO 	Keyboard events cleared
42.9554 	EXP 	fixation: autoDraw = False
42.9554 	EXP 	grating: autoDraw = True
43.2711 	EXP 	grating: autoDraw = False
43.6082 	DATA 	Keypress: right
43.6366 	EXP 	fixation: autoDraw = False
43.6366 	EXP 	grating: autoDraw = False
43.6366 	EXP 	grating: ori = 1.0
43.6366 	EXP 	fixation: autoDraw = True
44.1366 	INFO 	Keyboard events cleared
44.1362 	EXP 	fixation: autoDraw = False
44.1362 	EXP 	grating: autoDraw = True
44.4367 	EXP 	grating: autoDraw = False
45.5578 	DATA 	Keypress: right
45.5687 	EXP 	fixation: autoDraw = False
45.5687 	EXP 	grating: autoDraw = False
45.5687 	EXP 	grating: ori = -1.0
45.5687 	EXP 	fixation: autoDraw = True
46.0696 	INFO 	Keyboard events cleared
46.0691 	EXP 	fixation: autoDraw = False
46.0691 	EXP 	grating: autoDraw = True
46.3680 	EXP 	grating: autoDraw = False
47.5600 	DATA 	Keypress: left
47.5685 	EXP 	fixation: autoDraw = False
47.5685 	EXP 	grating: autoDraw = False
47.5685 	EXP 	grating: ori = 1.0
47.5685 	EXP 	fixation: autoDraw = True
48.0675 	INFO 	Keyboard events cleared
48.0670 	EXP 	grating: autoDraw = True
48.0836 	EXP 	fixation: autoDraw = False
48.3674 	EXP 	grating: autoDraw = False
48.7887 	DATA 	Keypress: right
48.7994 	EXP 	fixation: autoDraw = False
48.7994 	EXP 	grating: autoDraw = False
48.7994 	EXP 	grating: ori = -1.0
48.7994 	EXP 	fixation: autoDraw = True
49.2994 	INFO 	Keyboard events cleared
49.2991 	EXP 	fixation: autoDraw = False
49.2991 	EXP 	grating: autoDraw = True
49.5995 	EXP 	grating: autoDraw = False
50.5702 	DATA 	Keypress: right
50.5809 	EXP 	fixation: autoDraw = False
50.5809 	EXP 	grating: autoDraw = False
50.5809 	EXP 	grating: ori = -6.0
50.5809 	EXP 	fixation: autoDraw = True
51.0813 	INFO 	Keyboard events cleared
51.0810 	EXP 	fixation: autoDraw = False
51.0810 	EXP 	grating: autoDraw = True
51.3801 	EXP 	grating: autoDraw = False
52.5889 	DATA 	Keypress: left
52.5953 	EXP 	fixation: autoDraw = False
52.5953 	EXP 	grating: autoDraw = False
52.5953 	EXP 	grating: ori = 6.0
52.5953 	EXP 	fixation: autoDraw = True
53.0964 	INFO 	Keyboard events cleared
53.0960 	EXP 	fixation: autoDraw = False
53.0960 	EXP 	grating: autoDraw = True
53.3961 	EXP 	grating: autoDraw = False
53.8843 	DATA 	Keypress: right
53.8950 	EXP 	fixation: autoDraw = False
53.8950 	EXP 	grating: autoDraw = False
53.8950 	EXP 	grating: ori = 6.0
53.8950 	EXP 	fixation: autoDraw = True
54.3961 	INFO 	Keyboard events cleared
54.3956 	EXP 	fixation: autoDraw = False
54.3956 	EXP 	grating: autoDraw = True
54.6953 	EXP 	grating: autoDraw = False
55.9996 	DATA 	Keypress: right
56.0100 	EXP 	fixation: autoDraw = False
56.0100 	EXP 	grating: autoDraw = False
56.0100 	EXP 	grating: ori = 1.0
56.0100 	EXP 	fixation: autoDraw = True
56.5260 	INFO 	Keyboard events cleared
56.5255 	EXP 	fixation: autoDraw = False
56.5255 	EXP 	grating: autoDraw = True
56.8271 	EXP 	grating: autoDraw = False
57.6845 	DATA 	Keypress: right
57.6922 	EXP 	fixation: autoDraw = False
57.6922 	EXP 	grating: autoDraw = False
57.6922 	EXP 	grating: ori = 1.0
57.6922 	EXP 	fixation: autoDraw = True
58.1916 	INFO 	Keyboard events cleared
58.1912 	EXP 	grating: autoDraw = True
58.2083 	EXP 	fixation: autoDraw = False
58.4922 	EXP 	grating: autoDraw = False
59.0669 	DATA 	Keypress: right
59.0742 	EXP 	fixation: autoDraw = False
59.0742 	EXP 	grating: autoDraw = False
59.0742 	EXP 	grating: ori = -1.0
59.0742 	EXP 	fixation: autoDraw = True
59.5745 	INFO 	Keyboard events cleared
59.5740 	EXP 	fixation: autoDraw = False
59.5740 	EXP 	grating: autoDraw = True
59.8727 	EXP 	grating: autoDraw = False
60.8826 	DATA 	Keypress: left
60.8899 	EXP 	fixation: autoDraw = False
60.8899 	EXP 	grating: autoDraw = False
60.8899 	EXP 	grating: ori = -1.0
60.8899 	EXP 	fixation: autoDraw = True
61.3893 	INFO 	Keyboard events cleared
61.3889 	EXP 	fixation: autoDraw = False
61.3889 	EXP 	grating: autoDraw = True
61.6895 	EXP 	grating: autoDraw = False
62.3928 	DATA 	Keypress: right
62.4043 	EXP 	fixation: autoDraw = False
62.4043 	EXP 	grating: autoDraw = False
62.4043 	EXP 	grating: ori = 6.0
62.4043 	EXP 	fixation: autoDraw = True
62.9050 	INFO 	Keyboard events cleared
62.9046 	EXP 	fixation: autoDraw = False
62.9046 	EXP 	grating: autoDraw = True
63.2039 	EXP 	grating: autoDraw = False
63.8639 	DATA 	Keypress: left
63.8711 	EXP 	fixation: autoDraw = False
63.8711 	EXP 	grating: autoDraw = False
63.8711 	EXP 	grating: ori = 11.0
63.8711 	EXP 	fixation: autoDraw = True
64.3711 	INFO 	Keyboard events cleared
64.3705 	EXP 	grating: autoDraw = True
64.3873 	EXP 	fixation: autoDraw = False
64.6861 	EXP 	grating: autoDraw = False
65.8758 	DATA 	Keypress: right
65.8858 	EXP 	fixation: autoDraw = False
65.8858 	EXP 	grating: autoDraw = False
65.8858 	EXP 	grating: ori = -11.0
65.8858 	EXP 	fixation: autoDraw = True
66.3848 	INFO 	Keyboard events cleared
66.3844 	EXP 	grating: autoDraw = True
66.4015 	EXP 	fixation: autoDraw = False
66.6854 	EXP 	grating: autoDraw = False
67.4564 	DATA 	Keypress: left
67.4667 	EXP 	fixation: autoDraw = False
67.4667 	EXP 	grating: autoDraw = False
67.4667 	EXP 	grating: ori = 11.0
67.4667 	EXP 	fixation: autoDraw = True
67.9679 	INFO 	Keyboard events cleared
67.9674 	EXP 	fixation: autoDraw = False
67.9674 	EXP 	grating: autoDraw = True
68.2664 	EXP 	grating: autoDraw = False
68.4718 	DATA 	Keypress: right
68.4833 	EXP 	fixation: autoDraw = False
68.4833 	EXP 	grating: autoDraw = False
68.4833 	EXP 	grating: ori = 6.0
68.4833 	EXP 	fixation: autoDraw = True
68.9833 	INFO 	Keyboard events cleared
68.9828 	EXP 	fixation: autoDraw = False
68.9828 	EXP 	grating: autoDraw = True
69.2831 	EXP 	grating: autoDraw = False
70.4224 	DATA 	Keypress: right
70.4309 	EXP 	fixation: autoDraw = False
70.4309 	EXP 	grating: autoDraw = False
70.4309 	EXP 	grating: ori = -6.0
70.4309 	EXP 	fixation: autoDraw = True
70.9314 	INFO 	Keyboard events cleared
70.9310 	EXP 	fixation: autoDraw = False
70.9310 	EXP 	grating: autoDraw = True
71.2309 	EXP 	grating: autoDraw = False
71.6050 	DATA 	Keypress: left
71.6130 	EXP 	fixation: autoDraw = False
71.6130 	EXP 	grating: autoDraw = False
71.6130 	EXP 	grating: ori = -6.0
71.6130 	EXP 	fixation: autoDraw = True
72.1137 	INFO 	Keyboard events cleared
72.1133 	EXP 	fixation: autoDraw = False
72.1133 	EXP 	grating: autoDraw = True
72.4128 	EXP 	grating: autoDraw = False
72.9201 	DATA 	Keypress: left
72.9309 	EXP 	fixation: autoDraw = False
72.9309 	EXP 	grating: autoDraw = False
72.9309 	EXP 	grating: ori = -1.0
72.9309 	EXP 	fixation: autoDraw = True
73.4299 	INFO 	Keyboard events cleared
73.4293 	EXP 	grating: autoDraw = True
73.4460 	EXP 	fixation: autoDraw = False
73.7305 	EXP 	grating: autoDraw = False
75.0511 	DATA 	Keypress: right
75.0622 	EXP 	fixation: autoDraw = False
75.0622 	EXP 	grating: autoDraw = False
75.0622 	EXP 	grating: ori = 6.0
75.0622 	EXP 	fixation: autoDraw = True
75.5634 	INFO 	Keyboard events cleared
75.5625 	EXP 	fixation: autoDraw = False
75.5625 	EXP 	grating: autoDraw = True
75.8769 	EXP 	grating: autoDraw = False
76.3001 	DATA 	Keypress: right
76.3102 	EXP 	fixation: autoDraw = False
76.3102 	EXP 	grating: autoDraw = False
76.3102 	EXP 	grating: ori = 6.0
76.3102 	EXP 	fixation: autoDraw = True
76.8095 	INFO 	Keyboard events cleared
76.8092 	EXP 	grating: autoDraw = True
76.8253 	EXP 	fixation: autoDraw = False
77.1094 	EXP 	grating: autoDraw = False
77.7148 	DATA 	Keypress: right
77.7254 	EXP 	fixation: autoDraw = False
77.7254 	EXP 	grating: autoDraw = False
77.7254 	EXP 	grating: ori = -6.0
77.7254 	EXP 	fixation: autoDraw = True
78.2255 	INFO 	Keyboard events cleared
78.2251 	EXP 	fixation: autoDraw = False
78.2251 	EXP 	grating: autoDraw = True
78.5259 	EXP 	grating: autoDraw = False
79.0326 	DATA 	Keypress: left
79.0412 	EXP 	fixation: autoDraw = False
79.0412 	EXP 	grating: autoDraw = False
79.0412 	EXP 	grating: ori = 1.0
79.0412 	EXP 	fixation: autoDraw = True
79.5408 	INFO 	Keyboard events cleared
79.5404 	EXP 	fixation: autoDraw = False
79.5404 	EXP 	grating: autoDraw = True
79.8409 	EXP 	grating: autoDraw = False
80.3142 	DATA 	Keypress: right
80.3232 	EXP 	fixation: autoDraw = False
80.3232 	EXP 	grating: autoDraw = False
80.3232 	EXP 	grating: ori = 1.0
80.3232 	EXP 	fixation: autoDraw = True
80.8235 	INFO 	Keyboard events cleared
80.8230 	EXP 	fixation: autoDraw = False
80.8230 	EXP 	grating: autoDraw = True
81.1226 	EXP 	grating: autoDraw = False
81.7115 	DATA 	Keypress: left
81.7215 	EXP 	fixation: autoDraw = False
81.7215 	EXP 	grating: autoDraw = False
81.7215 	EXP 	grating: ori = -6.0
81.7215 	EXP 	fixation: autoDraw = True
82.2224 	INFO 	Keyboard events cleared
82.2218 	EXP 	fixation: autoDraw = False
82.2218 	EXP 	grating: autoDraw = True
82.5217 	EXP 	grating: autoDraw = False
83.2265 	DATA 	Keypress: left
83.2371 	EXP 	fixation: autoDraw = False
83.2371 	EXP 	grating: autoDraw = False
83.2371 	EXP 	grating: ori = -6.0
83.2371 	EXP 	fixation: autoDraw = True
83.7376 	INFO 	Keyboard events cleared
83.7372 	EXP 	fixation: autoDraw = False
83.7372 	EXP 	grating: autoDraw = True
84.0371 	EXP 	grating: autoDraw = False
84.6461 	DATA 	Keypress: left
84.6534 	EXP 	fixation: autoDraw = False
84.6534 	EXP 	grating: autoDraw = False
84.6534 	EXP 	grating: ori = 6.0
84.6534 	EXP 	fixation: autoDraw = True
85.1532 	INFO 	Keyboard events cleared
85.1526 	EXP 	fixation: autoDraw = False
85.1526 	EXP 	grating: autoDraw = True
85.4525 	EXP 	grating: autoDraw = False
85.9966 	DATA 	Keypress: right
86.0021 	EXP 	fixation: autoDraw = False
86.0021 	EXP 	grating: autoDraw = False
86.0021 	EXP 	grating: ori = -1.0
86.0021 	EXP 	fixation: autoDraw = True
86.5019 	INFO 	Keyboard events cleared
86.5014 	EXP 	grating: autoDraw = True
86.5180 	EXP 	fixation: autoDraw = False
86.8013 	EXP 	grating: autoDraw = False
87.5619 	DATA 	Keypress: left
87.5674 	EXP 	fixation: autoDraw = False
87.5674 	EXP 	grating: autoDraw = False
87.5674 	EXP 	grating: ori = -1.0
87.5674 	EXP 	fixation: autoDraw = True
88.0688 	INFO 	Keyboard events cleared
88.0679 	EXP 	fixation: autoDraw = False
88.0679 	EXP 	grating: autoDraw = True
88.3834 	EXP 	grating: autoDraw = False
89.1275 	DATA 	Keypress: left
89.1332 	EXP 	fixation: autoDraw = False
89.1332 	EXP 	grating: autoDraw = False
89.1332 	EXP 	grating: ori = -1.0
89.1332 	EXP 	fixation: autoDraw = True
89.6325 	INFO 	Keyboard events cleared
89.6321 	EXP 	grating: autoDraw = True
89.6485 	EXP 	fixation: autoDraw = False
89.9321 	EXP 	grating: autoDraw = False
90.3914 	DATA 	Keypress: left
90.3985 	EXP 	fixation: autoDraw = False
90.3985 	EXP 	grating: autoDraw = False
90.3985 	EXP 	grating: ori = -1.0
90.3985 	EXP 	fixation: autoDraw = True
90.8988 	INFO 	Keyboard events cleared
90.8982 	EXP 	fixation: autoDraw = False
90.8982 	EXP 	grating: autoDraw = True
91.1980 	EXP 	grating: autoDraw = False
91.6914 	DATA 	Keypress: left
91.6971 	EXP 	fixation: autoDraw = False
