8.4506 	EXP 	fixation: autoDraw = True
8.9500 	INFO 	Keyboard events cleared
8.9496 	EXP 	fixation: autoDraw = False
8.9496 	EXP 	grating: autoDraw = True
9.2495 	EXP 	grating: autoDraw = False
9.5383 	DATA 	Keypress: right
9.5492 	EXP 	fixation: autoDraw = False
9.5492 	EXP 	grating: autoDraw = False
9.5492 	EXP 	grating: ori = 16.0
9.5492 	EXP 	fixation: autoDraw = True
10.0495 	INFO 	Keyboard events cleared
10.0491 	EXP 	fixation: autoDraw = False
10.0491 	EXP 	grating: autoDraw = True
10.2549 	DATA 	Keypress: left
10.2648 	EXP 	fixation: autoDraw = False
10.2648 	EXP 	grating: autoDraw = False
10.2648 	EXP 	grating: ori = 18.0
10.2648 	EXP 	fixation: autoDraw = True
10.7653 	INFO 	Keyboard events cleared
10.7649 	EXP 	fixation: autoDraw = False
10.7649 	EXP 	grating: autoDraw = True
11.0644 	EXP 	grating: autoDraw = False
11.0704 	DATA 	Keypress: right
11.0813 	EXP 	fixation: autoDraw = False
11.0813 	EXP 	grating: autoDraw = False
11.0813 	EXP 	grating: ori = 17.0
11.0813 	EXP 	fixation: autoDraw = True
11.4859 	DATA 	Keypress: left
11.5809 	INFO 	Keyboard events cleared
11.5805 	EXP 	fixation: autoDraw = False
11.5805 	EXP 	grating: autoDraw = True
11.8806 	EXP 	grating: autoDraw = False
12.0901 	DATA 	Keypress: right
12.0973 	EXP 	fixation: autoDraw = False
12.0973 	EXP 	grating: autoDraw = False
12.0973 	EXP 	grating: ori = 17.0
12.0973 	EXP 	fixation: autoDraw = True
12.5555 	DATA 	Keypress: left
12.5973 	INFO 	Keyboard events cleared
12.5967 	EXP 	fixation: autoDraw = False
12.5967 	EXP 	grating: autoDraw = True
12.8967 	EXP 	grating: autoDraw = False
12.9898 	DATA 	Keypress: right
12.9964 	EXP 	fixation: autoDraw = False
12.9964 	EXP 	grating: autoDraw = False
12.9964 	EXP 	grating: ori = -17.0
12.9964 	EXP 	fixation: autoDraw = True
13.2897 	DATA 	Keypress: left
13.4967 	INFO 	Keyboard events cleared
13.4961 	EXP 	fixation: autoDraw = False
13.4961 	EXP 	grating: autoDraw = True
13.5560 	DATA 	Keypress: right
13.5627 	EXP 	fixation: autoDraw = False
13.5627 	EXP 	grating: autoDraw = False
13.5627 	EXP 	grating: ori = -18.0
13.5627 	EXP 	fixation: autoDraw = True
13.8718 	DATA 	Keypress: left
14.0628 	INFO 	Keyboard events cleared
14.0622 	EXP 	fixation: autoDraw = False
14.0622 	EXP 	grating: autoDraw = True
14.1888 	DATA 	Keypress: right
14.1954 	EXP 	fixation: autoDraw = False
14.1954 	EXP 	grating: autoDraw = False
14.1954 	EXP 	grating: ori = 19.0
14.1954 	EXP 	fixation: autoDraw = True
14.4001 	DATA 	Keypress: left
14.6169 	DATA 	Keypress: right
14.6955 	INFO 	Keyboard events cleared
14.6951 	EXP 	fixation: autoDraw = False
14.6951 	EXP 	grating: autoDraw = True
14.9951 	EXP 	grating: autoDraw = False
15.0066 	DATA 	Keypress: left
15.0263 	EXP 	fixation: autoDraw = False
15.0263 	EXP 	grating: autoDraw = False
15.0263 	EXP 	grating: ori = -20.0
15.0263 	EXP 	fixation: autoDraw = True
15.2527 	DATA 	Keypress: right
15.5117 	INFO 	Keyboard events cleared
15.5111 	EXP 	grating: autoDraw = True
15.5223 	DATA 	Keypress: left
15.5278 	EXP 	fixation: autoDraw = False
15.5278 	EXP 	fixation: autoDraw = False
15.5278 	EXP 	grating: autoDraw = False
15.5278 	EXP 	grating: ori = 20.0
15.5278 	EXP 	fixation: autoDraw = True
15.8709 	DATA 	Keypress: right
16.0280 	INFO 	Keyboard events cleared
16.0273 	EXP 	fixation: autoDraw = False
16.0273 	EXP 	grating: autoDraw = True
16.1207 	DATA 	Keypress: left
16.1272 	EXP 	fixation: autoDraw = False
16.1272 	EXP 	grating: autoDraw = False
16.1272 	EXP 	grating: ori = -20.0
16.1272 	EXP 	fixation: autoDraw = True
16.3899 	DATA 	Keypress: right
16.6271 	INFO 	Keyboard events cleared
16.6268 	EXP 	fixation: autoDraw = False
16.6268 	EXP 	grating: autoDraw = True
16.7320 	DATA 	Keypress: left
16.7431 	EXP 	fixation: autoDraw = False
16.7431 	EXP 	grating: autoDraw = False
16.7431 	EXP 	grating: ori = -20.0
16.7431 	EXP 	fixation: autoDraw = True
17.1971 	DATA 	Keypress: left
17.2434 	INFO 	Keyboard events cleared
17.2430 	EXP 	fixation: autoDraw = False
17.2430 	EXP 	grating: autoDraw = True
17.5421 	EXP 	grating: autoDraw = False
18.1646 	DATA 	Keypress: left
18.1753 	EXP 	fixation: autoDraw = False
18.1753 	EXP 	grating: autoDraw = False
18.1753 	EXP 	grating: ori = 20.0
18.1753 	EXP 	fixation: autoDraw = True
18.6749 	INFO 	Keyboard events cleared
18.6745 	EXP 	fixation: autoDraw = False
18.6745 	EXP 	grating: autoDraw = True
18.9745 	EXP 	grating: autoDraw = False
19.4470 	DATA 	Keypress: right
19.4575 	EXP 	fixation: autoDraw = False
19.4575 	EXP 	grating: autoDraw = False
19.4575 	EXP 	grating: ori = -20.0
19.4575 	EXP 	fixation: autoDraw = True
19.9577 	INFO 	Keyboard events cleared
19.9573 	EXP 	fixation: autoDraw = False
19.9573 	EXP 	grating: autoDraw = True
20.2568 	EXP 	grating: autoDraw = False
20.3822 	DATA 	Keypress: left
20.3903 	EXP 	fixation: autoDraw = False
20.3903 	EXP 	grating: autoDraw = False
20.3903 	EXP 	grating: ori = 20.0
20.3903 	EXP 	fixation: autoDraw = True
20.8903 	INFO 	Keyboard events cleared
20.8899 	EXP 	fixation: autoDraw = False
20.8899 	EXP 	grating: autoDraw = True
21.1891 	EXP 	grating: autoDraw = False
21.2953 	DATA 	Keypress: right
21.3061 	EXP 	fixation: autoDraw = False
21.3061 	EXP 	grating: autoDraw = False
21.3061 	EXP 	grating: ori = -20.0
21.3061 	EXP 	fixation: autoDraw = True
21.8062 	INFO 	Keyboard events cleared
21.8058 	EXP 	fixation: autoDraw = False
21.8058 	EXP 	grating: autoDraw = True
22.0613 	DATA 	Keypress: left
22.0886 	EXP 	fixation: autoDraw = False
22.0886 	EXP 	grating: autoDraw = False
22.0886 	EXP 	grating: ori = 20.0
22.0886 	EXP 	fixation: autoDraw = True
22.5887 	INFO 	Keyboard events cleared
22.5882 	EXP 	fixation: autoDraw = False
22.5882 	EXP 	grating: autoDraw = True
22.8882 	EXP 	grating: autoDraw = False
23.1110 	DATA 	Keypress: right
23.1218 	EXP 	fixation: autoDraw = False
23.1218 	EXP 	grating: autoDraw = False
23.1218 	EXP 	grating: ori = 20.0
23.1218 	EXP 	fixation: autoDraw = True
23.6215 	INFO 	Keyboard events cleared
23.6212 	EXP 	grating: autoDraw = True
23.6375 	EXP 	fixation: autoDraw = False
23.6778 	DATA 	Keypress: left
23.6875 	EXP 	fixation: autoDraw = False
23.6875 	EXP 	grating: autoDraw = False
23.6875 	EXP 	grating: ori = -20.0
23.6875 	EXP 	fixation: autoDraw = True
24.1878 	INFO 	Keyboard events cleared
24.1873 	EXP 	fixation: autoDraw = False
24.1873 	EXP 	grating: autoDraw = True
24.4870 	EXP 	grating: autoDraw = False
24.5422 	DATA 	Keypress: right
24.5534 	EXP 	fixation: autoDraw = False
24.5534 	EXP 	grating: autoDraw = False
24.5534 	EXP 	grating: ori = 20.0
24.5534 	EXP 	fixation: autoDraw = True
25.0536 	INFO 	Keyboard events cleared
25.0532 	EXP 	fixation: autoDraw = False
25.0532 	EXP 	grating: autoDraw = True
25.3525 	EXP 	grating: autoDraw = False
27.2112 	DATA 	Keypress: left
