trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,fixation.started,target.started,mouse.started,fixation.stopped,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
10,0,10,0,23.576800200000434,,23.54842069999995,5,23.576800200000434,23.576800200000434,0.017863799999759067,24.579083999999966,25.29751099999976,[-0.4046296296296296],[-0.1425925925925926],[1],[0],[0],[1.7316681000002063],['target'],3,001,2024-10-10_14h41.33.700,Visual search exp,2024.1.5,None,2024-10-10 14h41.55.527581 +0530,
11,0,11,0,25.33065499999975,,25.302021200000127,5,25.33065499999975,25.33065499999975,0.018168300000070303,26.331972199999655,26.966357000000244,[0.1962962962962963],[-0.0962962962962963],[1],[0],[0],[1.6467519999996512],['target'],3,001,2024-10-10_14h41.33.700,Visual search exp,2024.1.5,None,2024-10-10 14h41.55.527581 +0530,
12,0,12,0,27.02241479999975,,26.970620000000054,10,27.02241479999975,27.02241479999975,0.035291999999572,28.03554609999992,29.076151899999786,[0.33611111111111114],[-0.4583333333333333],[1],[0],[0],[2.070812900000419],['target'],3,001,2024-10-10_14h41.33.700,Visual search exp,2024.1.5,None,2024-10-10 14h41.55.527581 +0530,
13,0,13,0,29.114554699999644,,29.080595999999787,5,29.114554699999644,29.114554699999644,0.023048699999890232,30.12804310000047,30.7129974999998,[-0.4638888888888889],[-0.3416666666666667],[1],[0],[0],[1.6099074999992808],['target'],3,001,2024-10-10_14h41.33.700,Visual search exp,2024.1.5,None,2024-10-10 14h41.55.527581 +0530,
14,0,14,0,30.78273199999967,,30.71953670000039,10,30.78273199999967,30.78273199999967,0.04562750000059168,31.786759900000106,32.83119439999973,[0.29444444444444445],[-0.06111111111111111],[1],[0],[0],[2.066928999999618],['target'],3,001,2024-10-10_14h41.33.700,Visual search exp,2024.1.5,None,2024-10-10 14h41.55.527581 +0530,
15,0,15,0,32.86607830000048,,32.836032799999884,5,32.86607830000048,32.86607830000048,0.01891909999994823,33.86539019999964,33.96679260000019,[0.3731481481481482],[0.2101851851851852],[1],[0],[0],[1.1124202999999397],['target'],3,001,2024-10-10_14h41.33.700,Visual search exp,2024.1.5,None,2024-10-10 14h41.55.527581 +0530,
16,0,16,0,34.001366499999676,,33.9711699999998,5,34.001366499999676,34.001366499999676,0.019627099999524944,35.00269070000013,36.19402470000023,[-0.23055555555555557],[0.38333333333333336],[1],[0],[0],[2.2035794999992504],['target'],3,001,2024-10-10_14h41.33.700,Visual search exp,2024.1.5,None,2024-10-10 14h41.55.527581 +0530,
17,0,17,0,36.262550499999634,,36.2032435000001,10,36.262550499999634,36.262550499999634,0.04531970000061847,37.26562660000036,37.766901699999835,[0.3509259259259259],[-0.29259259259259257],[1],[0],[0],[1.519742800000131],['target'],3,001,2024-10-10_14h41.33.700,Visual search exp,2024.1.5,None,2024-10-10 14h41.55.527581 +0530,
18,0,18,0,37.831860600000255,,37.77334350000001,10,37.831860600000255,37.831860600000255,0.04157489999943209,38.844530100000156,39.753470200000265,[-0.3138888888888889],[0.2611111111111111],[1],[0],[0],[1.939141799999561],['target'],3,001,2024-10-10_14h41.33.700,Visual search exp,2024.1.5,None,2024-10-10 14h41.55.527581 +0530,
19,0,19,0,39.78703740000037,,39.75780620000023,5,39.78703740000037,39.78703740000037,0.018193199999586795,40.78777280000031,41.62261269999999,[0.23703703703703705],[-0.03981481481481482],[1],[0],[0],[1.8471837000006417],['target'],3,001,2024-10-10_14h41.33.700,Visual search exp,2024.1.5,None,2024-10-10 14h41.55.527581 +0530,
20,0,20,0,41.65551070000038,,41.62698960000034,5,41.65551070000038,41.65551070000038,0.017997400000240305,42.65988990000005,43.02893969999968,[0.075],[0.11296296296296296],[1],[0],[0],[1.3843403999999282],['target'],3,001,2024-10-10_14h41.33.700,Visual search exp,2024.1.5,None,2024-10-10 14h41.55.527581 +0530,
21,0,21,0,43.12911489999988,,43.03749510000034,10,43.12911489999988,43.12911489999988,0.06741499999952794,44.1403293000003,45.91015510000034,[0.2074074074074074],[-0.13240740740740742],[1],[0],[0],[2.8064046999998027],['target'],3,001,2024-10-10_14h41.33.700,Visual search exp,2024.1.5,None,2024-10-10 14h41.55.527581 +0530,
22,0,22,0,45.96578959999988,,45.914716000000226,10,45.96578959999988,45.96578959999988,0.03632930000003398,46.966129600000386,47.40065179999965,[0.3138888888888889],[-0.46296296296296297],[1],[0],[0],[1.4503056000003198],['target'],3,001,2024-10-10_14h41.33.700,Visual search exp,2024.1.5,None,2024-10-10 14h41.55.527581 +0530,
23,0,23,0,47.45639149999988,,47.405033699999876,10,47.45639149999988,47.45639149999988,0.0361109999994369,48.467756300000474,48.74161439999989,[-0.0787037037037037],[0.26666666666666666],[1],[0],[0],[1.3010709000000134],['target'],3,001,2024-10-10_14h41.33.700,Visual search exp,2024.1.5,None,2024-10-10 14h41.55.527581 +0530,
24,0,24,0,48.80182760000025,,48.74635719999969,10,48.80182760000025,48.80182760000025,0.03720599999996921,49.80869510000048,49.98529589999998,[0.47314814814814815],[-0.04814814814814815],[1],[0],[0],[1.2020613000004232],['target'],3,001,2024-10-10_14h41.33.700,Visual search exp,2024.1.5,None,2024-10-10 14h41.55.527581 +0530,
25,0,25,0,50.04052169999977,,49.98967770000036,10,50.04052169999977,50.04052169999977,0.035677799999575655,51.04099760000008,51.663293700000395,[0.10648148148148148],[-0.04722222222222222],[1],[0],[0],[1.6385632000001351],['target'],3,001,2024-10-10_14h41.33.700,Visual search exp,2024.1.5,None,2024-10-10 14h41.55.527581 +0530,
26,0,26,0,51.69592410000041,,51.667569600000206,5,51.69592410000041,51.69592410000041,0.017798599999878206,52.698167999999896,53.13332220000029,[0.2611111111111111],[0.125],[1],[0],[0],[1.4483997999996063],['target'],3,001,2024-10-10_14h41.33.700,Visual search exp,2024.1.5,None,2024-10-10 14h41.55.527581 +0530,
27,0,27,0,53.16668060000029,,53.13770569999997,5,53.16668060000029,53.16668060000029,0.01868590000049153,54.167809800000214,54.36902269999973,[0.30925925925925923],[0.412962962962963],[1],[0],[0],[1.2133255999997345],['target'],3,001,2024-10-10_14h41.33.700,Visual search exp,2024.1.5,None,2024-10-10 14h41.55.527581 +0530,
28,0,28,0,54.40160850000029,,54.3734185000003,5,54.40160850000029,54.40160850000029,0.017776499999854423,55.40333660000033,56.504383000000416,[0.4675925925925926],[0.4638888888888889],[1],[0],[0],[2.113581499999782],['target'],3,001,2024-10-10_14h41.33.700,Visual search exp,2024.1.5,None,2024-10-10 14h41.55.527581 +0530,
29,0,29,0,56.56084800000008,,56.50865760000033,10,56.56084800000008,56.56084800000008,0.03477660000044125,57.56420960000014,59.17800569999963,[-0.07314814814814814],[-0.025],[1],[0],[0],[2.635163900000407],['target'],3,001,2024-10-10_14h41.33.700,Visual search exp,2024.1.5,None,2024-10-10 14h41.55.527581 +0530,
30,0,30,0,59.21157459999995,,59.182375800000045,5,59.21157459999995,59.21157459999995,0.018492000000151165,60.212573200000406,61.89540070000021,[0.4064814814814815],[-0.25092592592592594],[1],[0],[0],[2.695101600000271],['target'],3,001,2024-10-10_14h41.33.700,Visual search exp,2024.1.5,None,2024-10-10 14h41.55.527581 +0530,
31,0,31,0,61.949788300000364,,61.899817299999995,10,61.949788300000364,61.949788300000364,0.034840799999983574,62.95197209999969,64.40286769999966,[0.20925925925925926],[0.25],[1],[0],[0],[2.4687228000002506],['target'],3,001,2024-10-10_14h41.33.700,Visual search exp,2024.1.5,None,2024-10-10 14h41.55.527581 +0530,
32,0,32,0,64.45891790000042,,64.4075227000003,10,64.45891790000042,64.45891790000042,0.03671790000043984,65.46218299999964,66.34295110000039,[-0.10092592592592593],[-0.38055555555555554],[1],[0],[0],[1.8991642000000866],['target'],3,001,2024-10-10_14h41.33.700,Visual search exp,2024.1.5,None,2024-10-10 14h41.55.527581 +0530,
33,0,33,0,66.37664469999982,,66.34745029999976,5,66.37664469999982,66.37664469999982,0.01854769999954442,67.37756929999978,67.64562540000043,[0.06481481481481481],[0.2388888888888889],[1],[0],[0],[1.280171500000506],['target'],3,001,2024-10-10_14h41.33.700,Visual search exp,2024.1.5,None,2024-10-10 14h41.55.527581 +0530,
34,0,34,0,67.70130210000025,,67.64988189999985,10,67.70130210000025,67.70130210000025,0.036403400000381225,68.7141289000001,70.13741000000027,[-0.20092592592592592],[0.35185185185185186],[1],[0],[0],[2.4516914999994697],['target'],3,001,2024-10-10_14h41.33.700,Visual search exp,2024.1.5,None,2024-10-10 14h41.55.527581 +0530,
35,0,35,0,70.19956509999975,,70.14171729999998,10,70.19956509999975,70.19956509999975,0.040808100000504055,71.20784579999963,72.33846790000007,[-0.02962962962962963],[0.4925925925925926],[1],[0],[0],[2.15647110000009],[],3,001,2024-10-10_14h41.33.700,Visual search exp,2024.1.5,None,2024-10-10 14h41.55.527581 +0530,
36,0,36,0,72.38018230000034,,72.34295490000022,5,72.38018230000034,72.38018230000034,0.022971300000790507,73.38018050000028,73.4648060999998,[0.325],[0.016666666666666666],[1],[0],[0],[1.099562800000058],['target'],3,001,2024-10-10_14h41.33.700,Visual search exp,2024.1.5,None,2024-10-10 14h41.55.527581 +0530,
37,0,37,0,73.51960450000024,,73.46906659999968,10,73.51960450000024,73.51960450000024,0.035885399999642686,74.52108099999987,74.98827729999994,[-0.06666666666666667],[-0.37592592592592594],[1],[0],[0],[1.4839263999992909],['target'],3,001,2024-10-10_14h41.33.700,Visual search exp,2024.1.5,None,2024-10-10 14h41.55.527581 +0530,
38,0,38,0,75.03706590000002,,74.9921032000002,10,75.03706590000002,75.03706590000002,0.030636499999673106,76.04712010000003,76.16079450000052,[0.3731481481481482],[0.06296296296296296],[1],[0],[0],[1.1384994999998526],['target'],3,001,2024-10-10_14h41.33.700,Visual search exp,2024.1.5,None,2024-10-10 14h41.55.527581 +0530,
39,0,39,0,76.19582580000042,,76.16504880000048,5,76.19582580000042,76.19582580000042,0.017864299999928335,77.19596749999982,77.59819520000019,[0.15833333333333333],[-0.3861111111111111],[1],[0],[0],[1.4158359000002747],['target'],3,001,2024-10-10_14h41.33.700,Visual search exp,2024.1.5,None,2024-10-10 14h41.55.527581 +0530,
40,0,40,0,77.63139349999983,,77.60290020000048,5,77.63139349999983,77.63139349999983,0.018024699999841687,78.6323026,79.0005186999997,[-0.25925925925925924],[0.22407407407407406],[1],[0],[0],[1.3801468999999997],['target'],3,001,2024-10-10_14h41.33.700,Visual search exp,2024.1.5,None,2024-10-10 14h41.55.527581 +0530,
41,0,41,0,79.05524830000013,,79.0048710000001,10,79.05524830000013,79.05524830000013,0.035191699999813864,80.06276350000007,80.59093959999973,[-0.4027777777777778],[0.33055555555555555],[1],[0],[0],[1.5514248999998017],['target'],3,001,2024-10-10_14h41.33.700,Visual search exp,2024.1.5,None,2024-10-10 14h41.55.527581 +0530,
42,0,42,0,80.64729650000027,,80.59547269999985,10,80.64729650000027,80.64729650000027,0.03599539999959234,81.65917319999971,82.64857480000046,[-0.028703703703703703],[-0.46111111111111114],[1],[0],[0],[2.0176547999999457],['target'],3,001,2024-10-10_14h41.33.700,Visual search exp,2024.1.5,None,2024-10-10 14h41.55.527581 +0530,
43,0,43,0,82.70298920000005,,82.65325639999992,10,82.70298920000005,82.70298920000005,0.034539399999630405,83.71740690000024,84.15590750000047,[0.3111111111111111],[-0.2111111111111111],[1],[0],[0],[1.4686998999995922],['target'],3,001,2024-10-10_14h41.33.700,Visual search exp,2024.1.5,None,2024-10-10 14h41.55.527581 +0530,
44,0,44,0,84.21062919999986,,84.16069049999987,10,84.21062919999986,84.21062919999986,0.03486999999950058,85.21961139999985,85.46273430000019,[-0.21666666666666667],[0.2740740740740741],[1],[0],[0],[1.2678304999999455],['target'],3,001,2024-10-10_14h41.33.700,Visual search exp,2024.1.5,None,2024-10-10 14h41.55.527581 +0530,
45,0,45,0,85.51748810000026,,85.46717220000028,10,85.51748810000026,85.51748810000026,0.035178399999495014,86.52558750000026,87.72001460000047,[-0.10092592592592593],[0.05092592592592592],[1],[0],[0],[2.2183591000002707],['target'],3,001,2024-10-10_14h41.33.700,Visual search exp,2024.1.5,None,2024-10-10 14h41.55.527581 +0530,
46,0,46,0,87.7533156999998,,87.72433230000024,5,87.7533156999998,87.7533156999998,0.0182608999994045,88.76187269999991,89.43823350000002,[0.3861111111111111],[0.39814814814814814],[1],[0],[0],[1.6959992000001876],['target'],3,001,2024-10-10_14h41.33.700,Visual search exp,2024.1.5,None,2024-10-10 14h41.55.527581 +0530,
47,0,47,0,89.51173889999973,,89.44697290000022,10,89.51173889999973,89.51173889999973,0.050534500000139815,90.51639119999982,92.26202459999968,[-0.13703703703703704],[0.3787037037037037],[1],[0],[0],[2.765876099999332],['target'],3,001,2024-10-10_14h41.33.700,Visual search exp,2024.1.5,None,2024-10-10 14h41.55.527581 +0530,
48,0,48,0,92.31873559999985,,92.26672959999996,10,92.31873559999985,92.31873559999985,0.03665920000003098,93.31521690000045,94.32108900000003,[0.1388888888888889],[-0.4],[1],[0],[0],[2.018389500000012],['target'],3,001,2024-10-10_14h41.33.700,Visual search exp,2024.1.5,None,2024-10-10 14h41.55.527581 +0530,
49,0,49,0,94.3561378000004,,94.32538139999997,5,94.3561378000004,94.3561378000004,0.019363200000043435,95.35647640000025,95.64149689999977,[0.2861111111111111],[-0.17685185185185184],[1],[0],[0],[1.2973171000003276],['target'],3,001,2024-10-10_14h41.33.700,Visual search exp,2024.1.5,None,2024-10-10 14h41.55.527581 +0530,
50,0,50,0,95.67423169999984,,95.64579179999964,5,95.67423169999984,95.67423169999984,0.018045799999526935,,96.62752189999992,[0.07314814814814814],[0.24351851851851852],[1],[0],[0],[0.9642361000005621],['target'],3,001,2024-10-10_14h41.33.700,Visual search exp,2024.1.5,None,2024-10-10 14h41.55.527581 +0530,
51,0,51,0,96.6601510999999,,96.63190099999974,5,96.6601510999999,96.6601510999999,0.017828100000770064,97.66272409999965,97.91375810000045,[0.44537037037037036],[-0.12962962962962962],[1],[0],[0],[1.264487299999928],['target'],3,001,2024-10-10_14h41.33.700,Visual search exp,2024.1.5,None,2024-10-10 14h41.55.527581 +0530,
52,0,52,0,97.96932430000015,,97.91837469999973,10,97.96932430000015,97.96932430000015,0.03630040000007284,98.98322619999999,100.95471120000002,[-0.05462962962962963],[-0.41944444444444445],[1],[0],[0],[3.000625800000307],['target'],3,001,2024-10-10_14h41.33.700,Visual search exp,2024.1.5,None,2024-10-10 14h41.55.527581 +0530,
53,0,53,0,101.00949709999986,,100.95914129999983,10,101.00949709999986,101.00949709999986,0.03572379999968689,102.01735629999985,102.28040990000045,[-0.1962962962962963],[-0.17962962962962964],[1],[0],[0],[1.286039499999788],['target'],3,001,2024-10-10_14h41.33.700,Visual search exp,2024.1.5,None,2024-10-10 14h41.55.527581 +0530,
54,0,54,0,102.32316079999964,,102.2855110999999,5,102.32316079999964,102.32316079999964,0.02489659999992,103.32953749999979,103.71536180000021,[-0.34814814814814815],[0.17222222222222222],[1],[0],[0],[1.4059247000004689],['target'],3,001,2024-10-10_14h41.33.700,Visual search exp,2024.1.5,None,2024-10-10 14h41.55.527581 +0530,
55,0,55,0,103.75871949999964,,103.72237169999971,5,103.75871949999964,103.75871949999964,0.024559799999224197,104.76554790000046,105.45007720000012,[-0.1787037037037037],[-0.10277777777777777],[1],[0],[0],[1.7043758999998317],['target'],3,001,2024-10-10_14h41.33.700,Visual search exp,2024.1.5,None,2024-10-10 14h41.55.527581 +0530,
56,0,56,0,105.50442230000044,,105.45445829999971,10,105.50442230000044,105.50442230000044,0.034830899999178655,106.50620160000017,107.09206770000037,[0.3861111111111111],[-0.32407407407407407],[1],[0],[0],[1.603277700000035],['target'],3,001,2024-10-10_14h41.33.700,Visual search exp,2024.1.5,None,2024-10-10 14h41.55.527581 +0530,
57,0,57,0,107.14862410000023,,107.09684939999988,10,107.14862410000023,107.14862410000023,0.035989599999993516,108.15157619999991,109.27804629999991,[-0.16666666666666666],[-0.24814814814814815],[1],[0],[0],[2.1455635000002076],['target'],3,001,2024-10-10_14h41.33.700,Visual search exp,2024.1.5,None,2024-10-10 14h41.55.527581 +0530,
58,0,58,0,109.31110609999996,,109.28236360000028,5,109.31110609999996,109.31110609999996,0.01824560000022757,110.31210420000025,110.36377989999983,[0.13703703703703704],[-0.08518518518518518],[1],[0],[0],[1.0637888999999632],['target'],3,001,2024-10-10_14h41.33.700,Visual search exp,2024.1.5,None,2024-10-10 14h41.55.527581 +0530,
59,0,59,0,110.41848310000023,,110.3681217000003,10,110.41848310000023,110.41848310000023,0.03556049999951938,111.4259406000001,111.78723450000052,[-0.30185185185185187],[-0.27685185185185185],[1],[0],[0],[1.3840478000001895],['target'],3,001,2024-10-10_14h41.33.700,Visual search exp,2024.1.5,None,2024-10-10 14h41.55.527581 +0530,
60,0,60,0,111.82114400000046,,111.79187189999993,5,111.82114400000046,111.82114400000046,0.018080599999848346,112.82257889999983,115.0056297000001,[-0.1287037037037037],[0.4601851851851852],[1],[0],[0],[3.196227999999792],['target'],3,001,2024-10-10_14h41.33.700,Visual search exp,2024.1.5,None,2024-10-10 14h41.55.527581 +0530,
61,0,61,0,115.03893719999996,,115.01026120000006,5,115.03893719999996,115.03893719999996,0.01824080000005779,116.04097379999985,116.94158940000034,[-0.49074074074074076],[0.4546296296296296],[1],[0],[0],[1.9136377999993783],['target'],3,001,2024-10-10_14h41.33.700,Visual search exp,2024.1.5,None,2024-10-10 14h41.55.527581 +0530,
62,0,62,0,116.99778359999982,,116.94585139999981,10,116.99778359999982,116.99778359999982,0.035978699999759556,118.00756480000018,119.14913849999994,[-0.4685185185185185],[0.002777777777777778],[1],[0],[0],[2.167620600000191],['target'],3,001,2024-10-10_14h41.33.700,Visual search exp,2024.1.5,None,2024-10-10 14h41.55.527581 +0530,
63,0,63,0,119.20786520000001,,119.15344110000024,10,119.20786520000001,119.20786520000001,0.03742119999969873,120.22145079999973,121.07151929999964,[-0.3],[-0.2833333333333333],[1],[0],[0],[1.8812434000001304],['target'],3,001,2024-10-10_14h41.33.700,Visual search exp,2024.1.5,None,2024-10-10 14h41.55.527581 +0530,
64,0,64,0,121.10584860000017,,121.07588349999969,5,121.10584860000017,121.10584860000017,0.018208299999969313,122.10766130000047,124.3570724000001,[0.4212962962962963],[0.06944444444444445],[1],[0],[0],[3.2635731999998825],['target'],3,001,2024-10-10_14h41.33.700,Visual search exp,2024.1.5,None,2024-10-10 14h41.55.527581 +0530,
65,0,65,0,124.39089760000024,,124.3617707000003,5,124.39089760000024,124.39089760000024,0.01829020000059245,125.39188360000026,127.1091263999997,[-0.2851851851851852],[-0.3453703703703704],[1],[0],[0],[2.72950899999978],['target'],3,001,2024-10-10_14h41.33.700,Visual search exp,2024.1.5,None,2024-10-10 14h41.55.527581 +0530,
66,0,66,0,127.16634470000008,,127.11352390000047,10,127.16634470000008,127.16634470000008,0.03764059999957681,128.16760169999998,131.04706050000004,[-0.16574074074074074],[0.23148148148148148],[1],[0],[0],[3.8965635999993538],['target'],3,001,2024-10-10_14h41.33.700,Visual search exp,2024.1.5,None,2024-10-10 14h41.55.527581 +0530,
67,0,67,0,131.1023481000002,,131.05142109999997,10,131.1023481000002,131.1023481000002,0.03593319999981759,132.1088289999998,132.27094339999985,[-0.26296296296296295],[0.2101851851851852],[1],[0],[0],[1.1841658000003008],['target'],3,001,2024-10-10_14h41.33.700,Visual search exp,2024.1.5,None,2024-10-10 14h41.55.527581 +0530,
68,0,68,0,132.33047590000024,,132.27571689999968,10,132.33047590000024,132.33047590000024,0.035214699999414734,133.33523539999987,134.6027823000004,[0.13425925925925927],[-0.3962962962962963],[1],[0],[0],[2.29239299999972],['target'],3,001,2024-10-10_14h41.33.700,Visual search exp,2024.1.5,None,2024-10-10 14h41.55.527581 +0530,
69,0,69,0,134.63636589999987,,134.60723830000006,5,134.63636589999987,134.63636589999987,0.01845370000046387,135.6376148999998,135.92286830000012,[0.43333333333333335],[0.14537037037037037],[1],[0],[0],[1.2976840999999695],['target'],3,001,2024-10-10_14h41.33.700,Visual search exp,2024.1.5,None,2024-10-10 14h41.55.527581 +0530,
70,0,70,0,135.96232260000033,,135.92789220000031,5,135.96232260000033,135.96232260000033,0.02162399999997433,136.97376929999973,136.9754155999999,[0.4666666666666667],[0.20462962962962963],[1],[0],[0],[1.0265777000004164],['target'],3,001,2024-10-10_14h41.33.700,Visual search exp,2024.1.5,None,2024-10-10 14h41.55.527581 +0530,
71,0,71,0,137.02889700000014,,136.9797067999998,10,137.02889700000014,137.02889700000014,0.03419590000066819,,137.8600481000003,[0.39537037037037037],[0.046296296296296294],[1],[0],[0],[0.8467233999999735],['target'],3,001,2024-10-10_14h41.33.700,Visual search exp,2024.1.5,None,2024-10-10 14h41.55.527581 +0530,
72,0,72,0,137.89434849999998,,137.86496009999973,5,137.89434849999998,137.89434849999998,0.018883599999753642,138.9005659000004,139.3699314000005,[0.014814814814814815],[0.1398148148148148],[1],[0],[0],[1.4865616000006412],['target'],3,001,2024-10-10_14h41.33.700,Visual search exp,2024.1.5,None,2024-10-10 14h41.55.527581 +0530,
73,0,73,0,139.40651100000014,,139.37423539999963,5,139.40651100000014,139.40651100000014,0.019858399999975518,140.42088460000014,140.48862840000038,[0.3314814814814815],[0.3509259259259259],[1],[0],[0],[1.095092300000033],[],3,001,2024-10-10_14h41.33.700,Visual search exp,2024.1.5,None,2024-10-10 14h41.55.527581 +0530,
74,0,74,0,140.54352780000045,,140.49336849999963,10,140.54352780000045,140.54352780000045,0.03512900000077934,141.54658990000007,141.61354389999997,[-0.025],[0.16018518518518518],[1],[0],[0],[1.0855977999999595],['target'],3,001,2024-10-10_14h41.33.700,Visual search exp,2024.1.5,None,2024-10-10 14h41.55.527581 +0530,
75,0,75,0,141.6478016000001,,141.6182117999997,5,141.6478016000001,141.6478016000001,0.0191912999998749,142.64828860000034,142.8162994000004,[0.32222222222222224],[0.2],[1],[0],[0],[1.1794935999996596],[],3,001,2024-10-10_14h41.33.700,Visual search exp,2024.1.5,None,2024-10-10 14h41.55.527581 +0530,
76,0,76,0,142.8504125999998,,142.82095469999967,5,142.8504125999998,142.8504125999998,0.018449199999849952,143.8516110999999,144.36936270000024,[0.1675925925925926],[-0.3990740740740741],[1],[0],[0],[1.5303971999992427],['target'],3,001,2024-10-10_14h41.33.700,Visual search exp,2024.1.5,None,2024-10-10 14h41.55.527581 +0530,
77,0,77,0,144.42438240000047,,144.37379839999994,10,144.42438240000047,144.42438240000047,0.03497520000018994,145.43191540000043,145.51611820000016,[0.28425925925925927],[-0.10648148148148148],[1],[0],[0],[1.1079910999997082],['target'],3,001,2024-10-10_14h41.33.700,Visual search exp,2024.1.5,None,2024-10-10 14h41.55.527581 +0530,
78,0,78,0,145.57097859999976,,145.5210834999998,10,145.57097859999976,145.57097859999976,0.034756199999719684,146.5848090999998,147.38123350000023,[-0.22407407407407406],[-0.3175925925925926],[1],[0],[0],[1.8259452000002057],['target'],3,001,2024-10-10_14h41.33.700,Visual search exp,2024.1.5,None,2024-10-10 14h41.55.527581 +0530,
79,0,79,0,147.43690950000018,,147.38572850000037,10,147.43690950000018,147.43690950000018,0.03574980000030337,148.45076320000044,148.8591593000001,[0.30277777777777776],[0.06666666666666667],[1],[0],[0],[1.4382694000005358],['target'],3,001,2024-10-10_14h41.33.700,Visual search exp,2024.1.5,None,2024-10-10 14h41.55.527581 +0530,
80,0,80,0,148.9168010000003,,148.8634916000001,10,148.9168010000003,148.9168010000003,0.03740410000045813,149.92366029999994,151.38264460000028,[-0.3638888888888889],[-0.4222222222222222],[1],[0],[0],[2.4823231999998825],['target'],3,001,2024-10-10_14h41.33.700,Visual search exp,2024.1.5,None,2024-10-10 14h41.55.527581 +0530,
